JOBID    NAME         ST   USER       QOS                  ACCOUNT              GROUP      PARTITION            PRIORITY   NODES TIME_LIMIT  TIME_LEFT   NODELIST(REASON)
5843665  md277-CCTG-b R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10001      1     2-00:00:00  1-07:03:13  notch084
5843497  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10001      1     1-00:00:00  6:35:30     notch294
5842135  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10001      1     2-00:00:00  13:39:01    notch083
5845786  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-22:58:10  notch085
5845785  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-22:58:08  notch083
5844335  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-12:09:38  notch084
5844319  md-vdW       R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-11:43:02  notch060
5842458  HG-28mer-eth R    u0818159   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-10:58:07  notch102
5843754  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-07:09:10  notch089
5843496  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     1-00:00:00  5:59:19     notch294
5843420  md277-CCTG-b R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-05:10:53  notch085
5843112  md277-CCTG-b R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  1-03:22:16  notch294
5842726  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  23:25:10    notch084
5842725  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  23:20:46    notch089
5842700  Chen-Garcia  R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  22:05:23    notch060
5842701  Chen-Garcia  R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  22:05:23    notch060
5842328  md-vdW       R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  13:42:02    notch060
5842079  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  11:09:32    notch103
5841439  md277-CCTG   R    u1260631   notchpeak-gpu-guest  owner-gpu-guest      cheatham   notchpeak-gpu-guest  10000      1     2-00:00:00  8:09:04     notch103
5838676  bash         R    u1266434   notchpeak-gpu-guest  owner-gpu-guest      srikumar   notchpeak-gpu-guest  10000      1     3-00:00:00  10:16:10    notch329
5843926  np-ether-a3- CG   u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-21:43:06  notch356
5846806  0.900000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846805  0.650000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846804  0.450000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846803  0.400000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846802  0.350000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846801  0.300000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846800  0.250000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846799  0.200000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846798  0.050000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5845788  0.800000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5845787  0.600000_qFE PD   u0789484   notchpeak-guest      owner-guest          molinero   notchpeak-guest      10003      1     1:14:00     1:14:00     (Dependency)
5846788  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846789  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846790  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846791  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846792  SecN4159_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846793  SecN4159_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846794  SecN4159_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846795  SecN4159_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846796  SecN4159_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846776  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846777  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846778  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846779  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846780  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846781  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846782  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846783  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846784  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846785  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846786  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846787  SecN4158_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846766  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846767  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846768  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846769  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846770  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846771  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846772  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846773  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846774  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846775  SecN4157_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846750  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846751  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846752  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846753  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846754  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846755  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846756  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846757  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846758  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846759  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846760  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846761  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846762  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846763  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846764  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846765  SecN4156_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846734  SecN4153_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846735  SecN4153_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846736  SecN4153_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846737  SecN4154_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846738  SecN4154_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846739  SecN4154_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846740  SecN4154_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846741  SecN4154_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846742  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846743  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846744  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846745  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846746  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846747  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846748  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846749  SecN4155_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846731  SecN4153_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846732  SecN4153_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846733  SecN4153_clu PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846707  SecN4151_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
5846708  SecN4151_con PD   u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  2-00:00:00  (Priority)
